id,product_name,region,sales_amount,date,quantity,category,profit,customer_name,city,sub_category,discount,user_id
45366,Tablet,South,1452.94995117188,2025-04-16,4,Electronics,200.089996337891,Rahul Sharma,Mumbai,Gadgets,11,67
45367,Monitor,East,100.449996948242,2024-11-22,5,Office Supplies,10.0500001907349,Priya Singh,Pune,Computing,12,68
45369,Tablet,North,4883.009765625,2026-04-08,5,Electronics,891.320007324219,Sneha Kapoor,Hyderabad,Gadgets,14,70
45370,Camera,Central,514.559997558594,2024-08-28,4,Office Supplies,59.7099990844727,Rohit Mehta,Delhi,Imaging,15,71
45371,Mouse,East,405.640014648438,2025-02-23,1,Electronics,46.0699996948242,Neha Arora,Mumbai,Peripherals,16,72
45372,Headphones,South,1313.46997070313,2024-09-19,2,Electronics,291.380004882813,Rahul Sharma,Pune,Accessories,17,73
45373,Mouse,Central,4589.7900390625,2025-01-04,5,Electronics,1050.36999511719,Priya Singh,Bangalore,Peripherals,18,74
45374,Printer,Central,2180.92993164063,2025-04-15,1,Office Supplies,537.299987792969,Amit Verma,Hyderabad,Office Devices,19,75
45376,Headphones,East,1486.80004882813,2024-12-19,5,Electronics,344.440002441406,Rohit Mehta,Mumbai,Accessories,21,77
45377,Headphones,East,1831.60998535156,2024-07-17,2,Electronics,309.079986572266,Neha Arora,Pune,Accessories,22,78
45378,Smartwatch,West,1188.39001464844,2024-05-12,2,Office Supplies,185.720001220703,Rahul Sharma,Bangalore,Gadgets,23,79
45379,Monitor,South,3677.36010742188,2025-07-03,5,Office Supplies,470.059997558594,Priya Singh,Hyderabad,Computing,24,80
45381,Mouse,North,1649.68994140625,2025-02-14,4,Electronics,560.150024414063,Sneha Kapoor,Mumbai,Peripherals,6,82
45382,Monitor,West,4541.18994140625,2025-04-22,2,Office Supplies,1281.93994140625,Rohit Mehta,Pune,Computing,7,83
45384,Laptop,North,2832.67993164063,2025-11-08,2,Electronics,858.429992675781,Rahul Sharma,Hyderabad,Computing,9,85
45385,Mobile,West,409.989990234375,2025-10-10,5,Office Supplies,66.2799987792969,Priya Singh,Delhi,Gadgets,10,86
45388,Monitor,East,4163.9599609375,2025-01-09,4,Office Supplies,566.909973144531,Rohit Mehta,Bangalore,Computing,13,89
45391,Monitor,South,1485.28002929688,2025-08-05,2,Office Supplies,476.119995117188,Priya Singh,Mumbai,Computing,16,92
45392,Smartwatch,East,1538.44995117188,2025-09-11,5,Office Supplies,396.209991455078,Amit Verma,Pune,Gadgets,17,93
45393,Keyboard,West,523.200012207031,2025-01-15,2,Electronics,85.4300003051758,Sneha Kapoor,Bangalore,Peripherals,18,94
45394,Laptop,West,2953.919921875,2024-12-17,3,Electronics,893.369995117188,Rohit Mehta,Hyderabad,Computing,19,95
45397,Tablet,East,2280.55004882813,2025-02-12,4,Electronics,490.269989013672,Priya Singh,Pune,Gadgets,22,98
45398,Mobile,West,128.039993286133,2025-01-24,4,Office Supplies,39.8400001525879,Amit Verma,Bangalore,Gadgets,23,99
45399,Printer,North,2066.68994140625,2025-07-31,4,Office Supplies,467.720001220703,Sneha Kapoor,Hyderabad,Office Devices,24,100
45401,Laptop,South,4688.68994140625,2024-07-23,4,Electronics,983.320007324219,Neha Arora,Mumbai,Computing,6,2
45403,Laptop,East,724.679992675781,2025-04-27,3,Electronics,116.269996643066,Priya Singh,Bangalore,Computing,8,4
45404,Keyboard,West,2757.52001953125,2025-04-02,3,Electronics,902.859985351563,Amit Verma,Hyderabad,Peripherals,9,5
45405,Tablet,West,4778.509765625,2024-05-24,4,Electronics,1341.94995117188,Sneha Kapoor,Delhi,Gadgets,10,6
45406,Camera,South,4251.77001953125,2024-06-17,2,Office Supplies,481.070007324219,Rohit Mehta,Mumbai,Imaging,11,7
45407,Smartwatch,West,2151.47998046875,2024-06-06,4,Office Supplies,670.27001953125,Neha Arora,Pune,Gadgets,12,8
45409,Keyboard,North,1539.84997558594,2024-10-17,1,Electronics,328.559997558594,Priya Singh,Hyderabad,Peripherals,14,10
45410,Camera,South,3268.38989257813,2026-06-15,4,Office Supplies,1129.25,Amit Verma,Delhi,Imaging,15,11
45411,Headphones,Central,1369.88000488281,2025-02-14,1,Electronics,347.059997558594,Sneha Kapoor,Mumbai,Accessories,16,12
45412,Keyboard,South,184.139999389648,2025-05-27,2,Electronics,49.5400009155273,Rohit Mehta,Pune,Peripherals,17,13
45413,Smartwatch,South,5634.52978515625,2025-02-09,5,Office Supplies,960.320007324219,Neha Arora,Bangalore,Gadgets,18,14
45414,Monitor,East,1813.82995605469,2025-12-03,4,Office Supplies,361.040008544922,Rahul Sharma,Hyderabad,Computing,19,15
45415,Monitor,Central,1967.39001464844,2025-11-02,4,Office Supplies,469.429992675781,Priya Singh,Delhi,Computing,20,16
45416,Camera,West,2511.76000976563,2026-02-21,4,Office Supplies,686.190002441406,Amit Verma,Mumbai,Imaging,21,17
45418,Keyboard,Central,1717.30004882813,2025-05-20,2,Electronics,426.320007324219,Rohit Mehta,Bangalore,Peripherals,23,19
45419,Mobile,South,4132.08984375,2024-05-19,2,Office Supplies,712.219970703125,Neha Arora,Hyderabad,Gadgets,24,20
45420,Laptop,West,2110.77001953125,2024-09-17,1,Electronics,488.25,Rahul Sharma,Delhi,Computing,5,21
45421,Printer,West,154.059997558594,2026-02-03,2,Office Supplies,18.7000007629395,Priya Singh,Mumbai,Office Devices,6,22
45422,Keyboard,South,1049.17004394531,2024-09-18,3,Electronics,324.140014648438,Amit Verma,Pune,Peripherals,7,23
45424,Laptop,East,1553.21997070313,2025-02-09,5,Electronics,305.589996337891,Rohit Mehta,Hyderabad,Computing,9,25
45425,Monitor,South,5703.2001953125,2025-06-08,1,Office Supplies,1314.86999511719,Neha Arora,Delhi,Computing,10,26
45426,Tablet,West,211.399993896484,2024-05-22,5,Electronics,35.4300003051758,Rahul Sharma,Mumbai,Gadgets,11,27
45428,Keyboard,North,5712.009765625,2024-02-25,4,Electronics,1352.27001953125,Amit Verma,Bangalore,Peripherals,13,29
45429,Headphones,East,2799.88989257813,2025-10-25,4,Electronics,692.059997558594,Sneha Kapoor,Hyderabad,Accessories,14,30
45430,Tablet,West,493.100006103516,2025-12-28,2,Electronics,117.370002746582,Rohit Mehta,Delhi,Gadgets,15,31
45431,Tablet,Central,2979.330078125,2026-01-14,2,Electronics,467.070007324219,Neha Arora,Mumbai,Gadgets,16,32
45432,Printer,West,2246.9599609375,2023-12-22,3,Office Supplies,312.779998779297,Rahul Sharma,Pune,Office Devices,17,33
45434,Camera,South,2256.34008789063,2025-04-06,1,Office Supplies,727.940002441406,Amit Verma,Hyderabad,Imaging,19,35
45436,Mobile,South,2699.78002929688,2024-08-08,3,Office Supplies,453.350006103516,Rohit Mehta,Mumbai,Gadgets,21,37
45437,Headphones,West,1387.4599609375,2025-08-03,4,Electronics,199.029998779297,Neha Arora,Pune,Accessories,22,38
45438,Monitor,West,1164.28002929688,2025-09-12,4,Office Supplies,365.559997558594,Rahul Sharma,Bangalore,Computing,23,39
45439,Mouse,West,4760.81982421875,2024-02-24,5,Electronics,599.280029296875,Priya Singh,Hyderabad,Peripherals,24,40
45440,Keyboard,South,2300.19995117188,2024-09-19,3,Electronics,525.440002441406,Amit Verma,Delhi,Peripherals,5,41
45442,Smartwatch,Central,566.919982910156,2025-08-08,1,Office Supplies,144.350006103516,Rohit Mehta,Pune,Gadgets,7,43
45443,Laptop,South,3404.28002929688,2026-06-23,2,Electronics,960.200012207031,Neha Arora,Bangalore,Computing,8,44
45444,Laptop,North,5182.81982421875,2026-03-20,1,Electronics,1644.06005859375,Rahul Sharma,Hyderabad,Computing,9,45
45445,Mobile,South,3331.98999023438,2025-10-10,1,Office Supplies,1008.35998535156,Priya Singh,Delhi,Gadgets,10,46
45446,Laptop,East,1112.68005371094,2025-07-15,3,Electronics,190.330001831055,Amit Verma,Mumbai,Computing,11,47
45447,Keyboard,North,4840.47021484375,2024-09-26,1,Electronics,1274.85998535156,Sneha Kapoor,Pune,Peripherals,12,48
45449,Monitor,East,3882.30004882813,2026-01-02,5,Office Supplies,466.440002441406,Neha Arora,Hyderabad,Computing,14,50
45450,Keyboard,South,528.369995117188,2024-11-05,4,Electronics,172.580001831055,Rahul Sharma,Delhi,Peripherals,15,51
45451,Keyboard,East,839.119995117188,2026-02-16,2,Electronics,144.910003662109,Priya Singh,Mumbai,Peripherals,16,52
45452,Monitor,Central,1768.01000976563,2024-11-02,5,Office Supplies,375.700012207031,Amit Verma,Pune,Computing,17,53
45453,Mobile,West,4498.22998046875,2024-05-13,4,Office Supplies,812.0,Sneha Kapoor,Bangalore,Gadgets,18,54
45454,Headphones,South,3104.80004882813,2025-02-01,5,Electronics,900.570007324219,Rohit Mehta,Hyderabad,Accessories,19,55
45455,Tablet,West,2713.05004882813,2024-11-17,2,Electronics,391.440002441406,Neha Arora,Delhi,Gadgets,20,56
45457,Mobile,West,4120.18994140625,2025-03-14,2,Office Supplies,575.349975585938,Priya Singh,Pune,Gadgets,22,58
45458,Keyboard,West,3017.53002929688,2025-03-05,3,Electronics,448.420013427734,Amit Verma,Bangalore,Peripherals,23,59
45459,Monitor,North,1652.28002929688,2025-03-16,3,Office Supplies,279.200012207031,Sneha Kapoor,Hyderabad,Computing,24,60
45460,Mouse,East,6214.18994140625,2026-02-16,4,Electronics,1254.36999511719,Rohit Mehta,Delhi,Peripherals,5,61
45461,Keyboard,East,3064.82006835938,2026-04-06,2,Electronics,326.450012207031,Neha Arora,Mumbai,Peripherals,6,62
45462,Mobile,East,964.179992675781,2025-05-03,4,Office Supplies,319.980010986328,Rahul Sharma,Pune,Gadgets,7,63
45464,Tablet,Central,4423.89013671875,2024-04-22,5,Electronics,922.400024414063,Amit Verma,Hyderabad,Gadgets,9,65
45465,Printer,West,2587.13989257813,2026-02-13,5,Office Supplies,698.5,Sneha Kapoor,Delhi,Office Devices,10,66
45466,Camera,East,482.290008544922,2025-02-11,2,Office Supplies,166.720001220703,Rohit Mehta,Mumbai,Imaging,11,67
45467,Laptop,West,1610.32995605469,2024-07-25,2,Electronics,370.739990234375,Neha Arora,Pune,Computing,12,68
45468,Smartwatch,South,3912.84008789063,2025-01-04,3,Office Supplies,1327.76000976563,Rahul Sharma,Bangalore,Gadgets,13,69
45469,Camera,South,4166.7998046875,2025-09-05,1,Office Supplies,588.599975585938,Priya Singh,Hyderabad,Imaging,14,70
45471,Headphones,North,476.070007324219,2024-11-22,3,Electronics,67.0699996948242,Sneha Kapoor,Mumbai,Accessories,16,72
45472,Monitor,South,4165.52001953125,2024-06-22,3,Office Supplies,430.470001220703,Rohit Mehta,Pune,Computing,17,73
45473,Monitor,West,642.5,2024-03-23,3,Office Supplies,65.2200012207031,Neha Arora,Bangalore,Computing,18,74
45474,Laptop,Central,4134.5,2026-02-20,4,Electronics,515.039978027344,Rahul Sharma,Hyderabad,Computing,19,75
45476,Laptop,North,2113.85009765625,2024-12-24,2,Electronics,302.190002441406,Amit Verma,Mumbai,Computing,21,77
45477,Tablet,East,5890.5400390625,2024-10-07,5,Electronics,1174.21997070313,Sneha Kapoor,Pune,Gadgets,22,78
45478,Printer,South,3816.89990234375,2024-08-21,3,Office Supplies,757.97998046875,Rohit Mehta,Bangalore,Office Devices,23,79
45479,Mobile,Central,1036.19995117188,2025-03-05,5,Office Supplies,139.979995727539,Neha Arora,Hyderabad,Gadgets,24,80
45480,Mobile,South,3957.6201171875,2024-10-06,1,Office Supplies,880.200012207031,Rahul Sharma,Delhi,Gadgets,5,81
45481,Tablet,West,1650.39001464844,2024-10-13,3,Electronics,357.519989013672,Priya Singh,Mumbai,Gadgets,6,82
45483,Camera,North,4022.31005859375,2025-12-23,3,Office Supplies,1315.44995117188,Sneha Kapoor,Bangalore,Imaging,8,84
45484,Laptop,North,3300.65991210938,2024-06-18,2,Electronics,617.119995117188,Rohit Mehta,Hyderabad,Computing,9,85
45486,Mobile,South,1297.57995605469,2024-05-24,5,Office Supplies,322.839996337891,Rahul Sharma,Mumbai,Gadgets,11,87
45489,Headphones,North,1329.90002441406,2025-02-25,1,Electronics,464.670013427734,Sneha Kapoor,Hyderabad,Accessories,14,90
45490,Laptop,North,3072.2900390625,2025-12-05,3,Electronics,924.47998046875,Rohit Mehta,Delhi,Computing,15,91
45491,Keyboard,West,4731.56982421875,2024-10-26,1,Electronics,961.690002441406,Neha Arora,Mumbai,Peripherals,16,92
45493,Printer,North,3836.25,2024-11-12,2,Office Supplies,1048.92004394531,Priya Singh,Bangalore,Office Devices,18,94
45494,Smartwatch,West,1347.28002929688,2025-01-24,4,Office Supplies,134.929992675781,Amit Verma,Hyderabad,Gadgets,19,95
45495,Camera,West,3155.03002929688,2024-11-02,5,Office Supplies,1046.5400390625,Sneha Kapoor,Delhi,Imaging,20,96
45497,Tablet,West,687.549987792969,2025-05-22,2,Electronics,217.929992675781,Neha Arora,Pune,Gadgets,22,98
45498,Monitor,Central,274.160003662109,2024-10-24,1,Office Supplies,39.7000007629395,Rahul Sharma,Bangalore,Computing,23,99
45500,Keyboard,South,2153.09008789063,2024-06-12,5,Electronics,477.660003662109,Amit Verma,Delhi,Peripherals,5,1
45501,Camera,Central,1757.71997070313,2025-01-09,4,Office Supplies,283.549987792969,Sneha Kapoor,Mumbai,Imaging,6,2
45502,Monitor,East,1663.17004394531,2026-02-19,5,Office Supplies,492.059997558594,Rohit Mehta,Pune,Computing,7,3
45503,Laptop,Central,4861.14013671875,2025-07-23,1,Electronics,1644.72998046875,Neha Arora,Bangalore,Computing,8,4
45504,Headphones,North,3557.55004882813,2024-05-05,4,Electronics,949.219970703125,Rahul Sharma,Hyderabad,Accessories,9,5
45505,Tablet,North,3807.9599609375,2024-06-13,1,Electronics,1259.14001464844,Priya Singh,Delhi,Gadgets,10,6
45506,Printer,East,4670.81005859375,2025-12-31,4,Office Supplies,1624.82995605469,Amit Verma,Mumbai,Office Devices,11,7
45507,Laptop,West,1957.07995605469,2025-01-02,5,Electronics,626.799987792969,Sneha Kapoor,Pune,Computing,12,8
45508,Camera,West,139.630004882813,2024-09-01,2,Office Supplies,46.6800003051758,Rohit Mehta,Bangalore,Imaging,13,9
45509,Laptop,South,2748.0,2025-12-18,4,Electronics,503.929992675781,Neha Arora,Hyderabad,Computing,14,10
45511,Laptop,West,1182.98999023438,2024-06-28,1,Electronics,248.940002441406,Priya Singh,Mumbai,Computing,16,12
45512,Printer,North,2678.61010742188,2024-04-13,3,Office Supplies,359.760009765625,Amit Verma,Pune,Office Devices,17,13
45513,Camera,East,1825.88000488281,2025-05-03,5,Office Supplies,448.239990234375,Sneha Kapoor,Bangalore,Imaging,18,14
45514,Monitor,East,984.919982910156,2024-05-26,2,Office Supplies,152.179992675781,Rohit Mehta,Hyderabad,Computing,19,15
45516,Mobile,South,2326.11010742188,2025-09-09,5,Office Supplies,308.359985351563,Rahul Sharma,Mumbai,Gadgets,21,17
45517,Smartwatch,South,1221.68994140625,2024-09-01,1,Office Supplies,390.859985351563,Priya Singh,Pune,Gadgets,22,18
45518,Headphones,North,1595.7900390625,2025-10-04,4,Electronics,290.320007324219,Amit Verma,Bangalore,Accessories,23,19
45519,Camera,North,1588.58996582031,2024-06-06,4,Office Supplies,243.449996948242,Sneha Kapoor,Hyderabad,Imaging,24,20
45520,Smartwatch,East,2387.580078125,2025-06-16,4,Office Supplies,274.049987792969,Rohit Mehta,Delhi,Gadgets,5,21
45521,Monitor,South,2266.8701171875,2025-09-21,3,Office Supplies,432.220001220703,Neha Arora,Mumbai,Computing,6,22
45522,Laptop,West,904.960021972656,2024-10-24,1,Electronics,171.320007324219,Rahul Sharma,Pune,Computing,7,23
45523,Laptop,North,2854.56005859375,2025-11-25,3,Electronics,992.650024414063,Priya Singh,Bangalore,Computing,8,24
45524,Mobile,East,3401.61010742188,2025-11-08,2,Office Supplies,958.299987792969,Amit Verma,Hyderabad,Gadgets,9,25
45525,Headphones,Central,2427.8701171875,2024-05-03,3,Electronics,520.27001953125,Sneha Kapoor,Delhi,Accessories,10,26
45526,Monitor,East,3569.64990234375,2025-11-19,3,Office Supplies,832.289978027344,Rohit Mehta,Mumbai,Computing,11,27
45527,Smartwatch,South,4551.43994140625,2025-12-11,2,Office Supplies,1519.86999511719,Neha Arora,Pune,Gadgets,12,28
45528,Headphones,West,1000.19000244141,2024-04-27,3,Electronics,248.25,Rahul Sharma,Bangalore,Accessories,13,29
45529,Monitor,South,1640.4599609375,2024-08-24,5,Office Supplies,389.970001220703,Priya Singh,Hyderabad,Computing,14,30
45530,Mobile,North,1856.25,2025-04-13,1,Office Supplies,282.209991455078,Amit Verma,Delhi,Gadgets,15,31
45531,Laptop,North,4890.990234375,2024-07-11,5,Electronics,882.25,Sneha Kapoor,Mumbai,Computing,16,32
45532,Tablet,West,2869.10009765625,2025-05-17,1,Electronics,353.75,Rohit Mehta,Pune,Gadgets,17,33
45533,Camera,North,4239.7001953125,2024-05-20,4,Office Supplies,959.630004882813,Neha Arora,Bangalore,Imaging,18,34
45534,Camera,East,1042.19995117188,2024-04-16,4,Office Supplies,291.980010986328,Rahul Sharma,Hyderabad,Imaging,19,35
45535,Tablet,North,3513.15991210938,2024-02-15,1,Electronics,928.75,Priya Singh,Delhi,Gadgets,20,36
45536,Laptop,South,4660.10009765625,2024-10-12,1,Electronics,707.539978027344,Amit Verma,Mumbai,Computing,21,37
45538,Printer,West,2965.23999023438,2025-05-15,2,Office Supplies,313.290008544922,Rohit Mehta,Bangalore,Office Devices,23,39
45539,Smartwatch,East,1753.22998046875,2024-11-15,2,Office Supplies,218.830001831055,Neha Arora,Hyderabad,Gadgets,24,40
45540,Keyboard,North,959.090026855469,2024-05-05,5,Electronics,275.290008544922,Rahul Sharma,Delhi,Peripherals,5,41
45541,Mobile,North,741.419982910156,2026-03-15,2,Office Supplies,202.759994506836,Priya Singh,Mumbai,Gadgets,6,42
45543,Printer,South,291.350006103516,2024-10-30,4,Office Supplies,73.879997253418,Sneha Kapoor,Bangalore,Office Devices,8,44
45544,Keyboard,South,816.700012207031,2025-01-02,3,Electronics,104.360000610352,Rohit Mehta,Hyderabad,Peripherals,9,45
45545,Laptop,South,1450.02001953125,2025-02-22,4,Electronics,152.779998779297,Neha Arora,Delhi,Computing,10,46
45546,Mobile,West,612.0,2024-01-11,5,Office Supplies,178.029998779297,Rahul Sharma,Mumbai,Gadgets,11,47
45547,Mobile,West,2445.65991210938,2024-03-30,2,Office Supplies,437.130004882813,Priya Singh,Pune,Gadgets,12,48
45549,Mobile,North,1456.59997558594,2026-05-12,1,Office Supplies,313.980010986328,Sneha Kapoor,Hyderabad,Gadgets,14,50
45550,Camera,South,248.210006713867,2024-07-20,1,Office Supplies,34.7599983215332,Rohit Mehta,Delhi,Imaging,15,51
45551,Keyboard,West,3068.52001953125,2024-10-06,4,Electronics,1055.81005859375,Neha Arora,Mumbai,Peripherals,16,52
45553,Camera,Central,4451.89013671875,2026-01-03,3,Office Supplies,754.109985351563,Priya Singh,Bangalore,Imaging,18,54
45554,Camera,West,260.619995117188,2026-01-02,5,Office Supplies,86.629997253418,Amit Verma,Hyderabad,Imaging,19,55
45555,Tablet,North,1839.89001464844,2025-04-03,3,Electronics,577.559997558594,Sneha Kapoor,Delhi,Gadgets,20,56
45556,Mobile,Central,955.799987792969,2024-11-01,5,Office Supplies,149.669998168945,Rohit Mehta,Mumbai,Gadgets,21,57
45557,Tablet,East,4035.02001953125,2024-07-08,1,Electronics,444.390014648438,Neha Arora,Pune,Gadgets,22,58
45559,Keyboard,West,1549.27001953125,2024-12-31,1,Electronics,352.450012207031,Priya Singh,Hyderabad,Peripherals,24,60
45560,Tablet,South,3545.34008789063,2024-05-02,2,Electronics,861.590026855469,Amit Verma,Delhi,Gadgets,5,61
45561,Mobile,South,2273.27001953125,2025-07-19,1,Office Supplies,756.77001953125,Sneha Kapoor,Mumbai,Gadgets,6,62
45562,Tablet,East,2884.42993164063,2024-06-08,5,Electronics,994.330017089844,Rohit Mehta,Pune,Gadgets,7,63
45563,Mobile,North,1189.84997558594,2025-07-12,2,Office Supplies,385.730010986328,Neha Arora,Bangalore,Gadgets,8,64
45564,Tablet,North,3193.23999023438,2024-07-24,1,Electronics,863.590026855469,Rahul Sharma,Hyderabad,Gadgets,9,65
45565,Camera,West,4464.06005859375,2025-08-28,4,Office Supplies,837.570007324219,Priya Singh,Delhi,Imaging,10,66
45566,Monitor,East,3054.89990234375,2025-07-07,4,Office Supplies,325.970001220703,Amit Verma,Mumbai,Computing,11,67
45567,Mouse,West,2617.17993164063,2026-02-04,5,Electronics,312.369995117188,Sneha Kapoor,Pune,Peripherals,12,68
45568,Headphones,East,2230.63989257813,2026-04-26,5,Electronics,552.530029296875,Rohit Mehta,Bangalore,Accessories,13,69
45569,Smartwatch,East,197.990005493164,2024-12-17,5,Office Supplies,54.5999984741211,Neha Arora,Hyderabad,Gadgets,14,70
45570,Keyboard,West,4357.22021484375,2024-11-10,5,Electronics,1107.15002441406,Rahul Sharma,Delhi,Peripherals,15,71
45572,Laptop,West,2806.52001953125,2024-07-08,1,Electronics,374.130004882813,Amit Verma,Pune,Computing,17,73
45573,Smartwatch,South,1363.06994628906,2025-11-30,4,Office Supplies,288.809997558594,Sneha Kapoor,Bangalore,Gadgets,18,74
45575,Headphones,Central,433.529998779297,2026-01-04,4,Electronics,71.9100036621094,Neha Arora,Delhi,Accessories,20,76
45576,Laptop,North,1496.85998535156,2024-11-24,5,Electronics,408.570007324219,Rahul Sharma,Mumbai,Computing,21,77
45577,Printer,East,3181.169921875,2025-10-09,3,Office Supplies,968.190002441406,Priya Singh,Pune,Office Devices,22,78
45578,Mouse,Central,882.010009765625,2025-07-13,2,Electronics,223.75,Amit Verma,Bangalore,Peripherals,23,79
45579,Tablet,East,2609.169921875,2024-01-11,4,Electronics,326.070007324219,Sneha Kapoor,Hyderabad,Gadgets,24,80
45580,Mobile,East,1875.27001953125,2026-02-01,4,Office Supplies,521.22998046875,Rohit Mehta,Delhi,Gadgets,5,81
45582,Keyboard,South,1510.88000488281,2024-10-04,3,Electronics,415.859985351563,Rahul Sharma,Pune,Peripherals,7,83
45583,Laptop,West,1286.0400390625,2026-03-24,4,Electronics,228.210006713867,Priya Singh,Bangalore,Computing,8,84
45586,Keyboard,West,4438.0498046875,2025-04-11,2,Electronics,1041.7099609375,Rohit Mehta,Mumbai,Peripherals,11,87
45587,Mouse,Central,3504.27001953125,2025-05-25,3,Electronics,954.169982910156,Neha Arora,Pune,Peripherals,12,88
45588,Smartwatch,East,4965.31982421875,2025-04-10,2,Office Supplies,673.510009765625,Rahul Sharma,Bangalore,Gadgets,13,89
45589,Tablet,West,2916.080078125,2024-06-02,2,Electronics,866.590026855469,Priya Singh,Hyderabad,Gadgets,14,90
45590,Keyboard,West,3097.22998046875,2025-02-12,4,Electronics,318.600006103516,Amit Verma,Delhi,Peripherals,15,91
45591,Smartwatch,North,2426.86010742188,2025-12-27,5,Office Supplies,766.0,Sneha Kapoor,Mumbai,Gadgets,16,92
45592,Mouse,West,1098.30004882813,2024-05-18,3,Electronics,360.399993896484,Rohit Mehta,Pune,Peripherals,17,93
45593,Headphones,East,1164.66003417969,2025-07-11,1,Electronics,390.299987792969,Neha Arora,Bangalore,Accessories,18,94
45594,Smartwatch,North,2955.0400390625,2026-02-05,2,Office Supplies,390.510009765625,Rahul Sharma,Hyderabad,Gadgets,19,95
45595,Mouse,West,3433.73999023438,2025-07-12,3,Electronics,666.169982910156,Priya Singh,Delhi,Peripherals,20,96
45596,Laptop,West,1284.53002929688,2025-01-31,4,Electronics,169.080001831055,Amit Verma,Mumbai,Computing,21,97
45597,Smartwatch,North,1204.23999023438,2024-02-19,2,Office Supplies,195.919998168945,Sneha Kapoor,Pune,Gadgets,22,98
45598,Tablet,East,2211.97998046875,2024-09-01,4,Electronics,606.299987792969,Rohit Mehta,Bangalore,Gadgets,23,99
45599,Mouse,West,2880.36010742188,2025-07-15,5,Electronics,908.690002441406,Neha Arora,Hyderabad,Peripherals,24,100
45601,Smartwatch,West,2032.01000976563,2024-09-12,3,Office Supplies,651.359985351563,Priya Singh,Mumbai,Gadgets,6,2
45603,Keyboard,South,1973.90002441406,2024-09-18,4,Electronics,312.260009765625,Sneha Kapoor,Bangalore,Peripherals,8,4
45605,Laptop,North,1854.93005371094,2025-05-04,4,Electronics,621.369995117188,Neha Arora,Delhi,Computing,10,6
45606,Smartwatch,North,3335.88989257813,2024-04-17,1,Office Supplies,1111.68005371094,Rahul Sharma,Mumbai,Gadgets,11,7
45607,Headphones,East,2976.3798828125,2024-06-19,3,Electronics,450.350006103516,Priya Singh,Pune,Accessories,12,8
45609,Mobile,East,1978.72998046875,2025-10-24,1,Office Supplies,230.419998168945,Sneha Kapoor,Hyderabad,Gadgets,14,10
45611,Printer,North,1192.46997070313,2024-12-29,1,Office Supplies,275.290008544922,Neha Arora,Mumbai,Office Devices,16,12
45612,Smartwatch,South,2766.17993164063,2025-12-13,3,Office Supplies,841.570007324219,Rahul Sharma,Pune,Gadgets,17,13
45614,Mobile,South,1970.88000488281,2024-03-13,4,Office Supplies,357.589996337891,Amit Verma,Hyderabad,Gadgets,19,15
45615,Tablet,South,1962.5400390625,2026-02-25,1,Electronics,534.619995117188,Sneha Kapoor,Delhi,Gadgets,20,16
45616,Tablet,South,4211.66015625,2025-04-16,3,Electronics,895.190002441406,Rohit Mehta,Mumbai,Gadgets,21,17
45617,Tablet,North,1746.32995605469,2024-10-16,4,Electronics,222.470001220703,Neha Arora,Pune,Gadgets,22,18
45618,Camera,East,1230.51000976563,2024-05-09,1,Office Supplies,427.359985351563,Rahul Sharma,Bangalore,Imaging,23,19
45619,Keyboard,East,1303.0,2024-10-29,4,Electronics,201.610000610352,Priya Singh,Hyderabad,Peripherals,24,20
45620,Mouse,South,960.840026855469,2025-04-23,5,Electronics,203.470001220703,Amit Verma,Delhi,Peripherals,5,21
45622,Printer,East,1653.93994140625,2025-07-15,5,Office Supplies,342.040008544922,Rohit Mehta,Pune,Office Devices,7,23
45623,Smartwatch,North,1657.80004882813,2025-11-29,4,Office Supplies,517.5,Neha Arora,Bangalore,Gadgets,8,24
45624,Smartwatch,North,1806.44995117188,2025-11-29,2,Office Supplies,264.089996337891,Rahul Sharma,Hyderabad,Gadgets,9,25
45625,Headphones,West,1325.18005371094,2025-12-05,3,Electronics,426.970001220703,Priya Singh,Delhi,Accessories,10,26
45626,Mobile,East,3328.84008789063,2024-10-27,2,Office Supplies,1121.02001953125,Amit Verma,Mumbai,Gadgets,11,27
45627,Laptop,North,4017.59008789063,2024-08-28,1,Electronics,1175.82995605469,Sneha Kapoor,Pune,Computing,12,28
45628,Monitor,South,3519.22998046875,2025-11-29,3,Office Supplies,1017.45001220703,Rohit Mehta,Bangalore,Computing,13,29
45629,Mobile,North,2742.69995117188,2024-10-23,5,Office Supplies,720.72998046875,Neha Arora,Hyderabad,Gadgets,14,30
45630,Laptop,North,643.710021972656,2026-02-18,4,Electronics,108.839996337891,Rahul Sharma,Delhi,Computing,15,31
45631,Mobile,North,1660.75,2026-04-26,5,Office Supplies,561.469970703125,Priya Singh,Mumbai,Gadgets,16,32
45632,Laptop,East,4530.77978515625,2025-02-23,5,Electronics,486.049987792969,Amit Verma,Pune,Computing,17,33
45634,Mouse,North,1339.08996582031,2025-01-19,3,Electronics,374.829986572266,Rohit Mehta,Hyderabad,Peripherals,19,35
45635,Camera,North,2595.44995117188,2024-08-27,2,Office Supplies,504.910003662109,Neha Arora,Delhi,Imaging,20,36
45636,Laptop,Central,1672.93005371094,2025-11-14,1,Electronics,241.179992675781,Rahul Sharma,Mumbai,Computing,21,37
45637,Printer,North,1708.06005859375,2025-10-07,3,Office Supplies,515.900024414063,Priya Singh,Pune,Office Devices,22,38
